date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11
733684.98214120371,-0.047,-0.050000000000000003,-0.075999999999999998,-0.089999999999999997,-0.099000000000000005,-0.114,-0.129,-0.053999999999999999,-0.097000000000000003,-0.111,-0.112,-0.090999999999999998
733685.00297453708,0.029000000000000001,0.029000000000000001,0.018000000000000002,0.017000000000000001,-0.0090000000000000011,-0.037999999999999999,-0.059000000000000004,-0.0050000000000000001,-0.0070000000000000001,-0.075999999999999998,-0.072000000000000008,-0.050000000000000003
733685.02380787034,-0.023,-0.036999999999999998,-0.051000000000000004,-0.067000000000000004,-0.082000000000000003,-0.091999999999999998,-0.112,-0.033000000000000002,-0.067000000000000004,-0.114,-0.105,-0.085000000000000006
733685.04464120371,0.025000000000000001,0.0050000000000000001,0.0040000000000000001,-0.0050000000000000001,-0.014999999999999999,-0.029000000000000001,-0.053999999999999999,-0.029000000000000001,-0.048000000000000001,-0.066000000000000003,-0.047,-0.018000000000000002
733685.06547453708,-0.0050000000000000001,-0.024,-0.029999999999999999,-0.045999999999999999,-0.072000000000000008,-0.091999999999999998,-0.096000000000000002,-0.032000000000000001,-0.039,-0.075999999999999998,-0.075999999999999998,-0.060999999999999999
733685.08630787034,-0.018000000000000002,-0.024,-0.037999999999999999,-0.052999999999999999,-0.073999999999999996,-0.096000000000000002,-0.092999999999999999,-0.032000000000000001,-0.029999999999999999,-0.081000000000000003,-0.095000000000000001,-0.090999999999999998
733685.10714120371,-0.0050000000000000001,-0.014999999999999999,-0.031,-0.051000000000000004,-0.073999999999999996,-0.086000000000000007,-0.10400000000000001,-0.0050000000000000001,0.032000000000000001,-0.072000000000000008,-0.080000000000000002,-0.073999999999999996
733685.12797453708,-0.034000000000000002,-0.049000000000000002,-0.059000000000000004,-0.072999999999999995,-0.087000000000000008,-0.111,-0.115,-0.032000000000000001,-0.0090000000000000011,-0.126,-0.13100000000000001,-0.13500000000000001
733685.14880787034,0.014999999999999999,-0.001,-0.012,-0.033000000000000002,-0.060999999999999999,-0.075999999999999998,-0.091999999999999998,-0.024,0.0080000000000000002,-0.042000000000000003,-0.041000000000000002,-0.041000000000000002
733685.16964120371,-0.033000000000000002,-0.045999999999999999,-0.059000000000000004,-0.082000000000000003,-0.097000000000000003,-0.114,-0.111,-0.012,-0.0060000000000000001,-0.109,-0.113,-0.10300000000000001
733685.19047453708,0.0090000000000000011,-0.012,-0.028000000000000001,-0.062,-0.080000000000000002,-0.096000000000000002,-0.10000000000000001,-0.019,-0.042000000000000003,-0.11900000000000001,-0.115,-0.114
733685.21130787034,0.010999999999999999,-0.0050000000000000001,-0.025000000000000001,-0.059999999999999998,-0.088999999999999996,-0.10200000000000001,-0.106,-0.025000000000000001,-0.040000000000000001,-0.075999999999999998,-0.072999999999999995,-0.071000000000000008
733685.23214120371,-0.021999999999999999,-0.034000000000000002,-0.052999999999999999,-0.079000000000000001,-0.10000000000000001,-0.12,-0.126,-0.053999999999999999,-0.066000000000000003,-0.14000000000000001,-0.14599999999999999,-0.13100000000000001
733685.25297453708,0.026000000000000002,0.010999999999999999,-0.0030000000000000001,-0.047,-0.069000000000000006,-0.076999999999999999,-0.082000000000000003,-0.0070000000000000001,-0.040000000000000001,-0.089999999999999997,-0.10200000000000001,-0.096000000000000002
733685.27380787034,-0.034000000000000002,-0.053999999999999999,-0.072000000000000008,-0.10400000000000001,-0.11,-0.124,-0.11900000000000001,-0.001,0.076999999999999999,-0.086000000000000007,-0.11,-0.098000000000000004
733685.29464120371,-0.017000000000000001,-0.032000000000000001,-0.059999999999999998,-0.091999999999999998,-0.105,-0.107,-0.113,-0.002,-0.0030000000000000001,-0.126,-0.13300000000000001,-0.13900000000000001
733685.31547453708,-0.0080000000000000002,-0.028000000000000001,-0.047,-0.071000000000000008,-0.091999999999999998,-0.087000000000000008,-0.090999999999999998,0.014,0.021000000000000001,-0.086000000000000007,-0.10000000000000001,-0.097000000000000003
733685.33630787034,-0.029999999999999999,-0.058000000000000003,-0.075999999999999998,-0.10300000000000001,-0.11,-0.115,-0.11800000000000001,0.019,0.128,-0.126,-0.14899999999999999,-0.14999999999999999
733685.35714120371,-0.018000000000000002,-0.033000000000000002,-0.070000000000000007,-0.087000000000000008,-0.098000000000000004,-0.10000000000000001,-0.106,0.033000000000000002,0.20500000000000002,-0.073999999999999996,-0.154,-0.161
733685.37797453708,-0.031,-0.068000000000000005,-0.096000000000000002,-0.10300000000000001,-0.10300000000000001,-0.112,-0.109,0.037999999999999999,0.17500000000000002,-0.064000000000000001,-0.098000000000000004,-0.087000000000000008
733685.39880787034,-0.049000000000000002,-0.074999999999999997,-0.089999999999999997,-0.10300000000000001,-0.089999999999999997,-0.10200000000000001,-0.086000000000000007,0.036000000000000004,0.21199999999999999,-0.072000000000000008,-0.125,-0.11900000000000001
